filename,reference,hypothesis,references_normalized,hypothesis_normalized,sample_wer_%,sample_cer_%
common_voice_bsk_42029229.wav,He felt very sad.,He felt very bad.,he felt very sad,he felt very bad,25.0,6.25
common_voice_bsk_42029245.wav,It is too cold.,it is very cold,it is too cold,it is very cold,25.0,28.57
common_voice_bsk_42029246.wav,He came at dawn yesterday.,He came yesterday morning.,he came at dawn yesterday,he came yesterday morning,60.0,64.0
common_voice_bsk_42029260.wav,The lady that I talked about to you is this.,This is the woman I told you about.,the lady that i talked about to you is this,this is the woman i told you about,90.0,67.44
common_voice_bsk_42029268.wav,I am giving him fifty rupees.,I am giving him 50 Rupees.,i am giving him fifty rupees,i am giving him 50 rupees,16.67,17.86
common_voice_bsk_42029283.wav,I am going to tell her the truth.,I will tell her the truth.,i am going to tell her the truth,i will tell her the truth,37.5,31.25
common_voice_bsk_42029331.wav,I made him cry.,I made him cry.,i made him cry,i made him cry,0.0,0.0
common_voice_bsk_42029385.wav,It is afternoon.,It has dawned.,it is afternoon,it has dawned,66.67,66.67
common_voice_bsk_42029394.wav,On you I have a debt of hundred rupees.,I have a 100 rupees loan on you.,on you i have a debt of hundred rupees,i have a 100 rupees loan on you,77.78,73.68
common_voice_bsk_42029401.wav,You hide from me.,You hid from me.,you hide from me,you hid from me,25.0,6.25
common_voice_bsk_42029416.wav,Did you have dinner in the evening?,Did you eat dinner?,did you have dinner in the evening,did you eat dinner,57.14,52.94
common_voice_bsk_42029421.wav,You hurt her.,You hurt her.,you hurt her,you hurt her,0.0,0.0
common_voice_bsk_42029424.wav,It has gone that way.,It is the other way around.,it has gone that way,it is the other way around,80.0,75.0
common_voice_bsk_42029430.wav,Wash clothes.,Wash the clothes.,wash clothes,wash the clothes,50.0,33.33
common_voice_bsk_42029433.wav,Are you awake?,Are you up/awake?,are you awake,are you upawake,33.33,15.38
common_voice_bsk_42029438.wav,How are you?,How are you?,how are you,how are you,0.0,0.0
common_voice_bsk_42029448.wav,They cost fifteen rupees.,We are going to Durma.,they cost fifteen rupees,we are going to durma,125.0,79.17
common_voice_bsk_42029461.wav,Pyaar is teaching us Burushaski.,My brother teaches us brushaski.,pyaar is teaching us burushaski,my brother teaches us brushaski,80.0,38.71
common_voice_bsk_42029463.wav,You speak.,you tell,you speak,you tell,50.0,44.44
common_voice_bsk_42029487.wav,Stand up.,stand up,stand up,stand up,0.0,0.0
common_voice_bsk_42029494.wav,My feet got too cold.,It was very cold that day.,my feet got too cold,it was very cold that day,120.0,95.0
common_voice_bsk_42029504.wav,She works daily.,She works everyday.,she works daily,she works everyday,33.33,46.67
common_voice_bsk_42029524.wav,Is your body feeling well now?,If your body is not well then move.,is your body feeling well now,if your body is not well then move,83.33,51.72
common_voice_bsk_42029535.wav,The place of these mountains is like a place in a story.,This mountainous place is like the places from the story.,the place of these mountains is like a place in a story,this mountainous place is like the places from the story,75.0,61.82
common_voice_bsk_42029536.wav,Warm your feet and hands near fire.,Warm your feet and hands near the fire.,warm your feet and hands near fire,warm your feet and hands near the fire,14.29,11.76
common_voice_bsk_42029719.wav,Are you going home?,Are you going home?,are you going home,are you going home,0.0,0.0
common_voice_bsk_42042454.wav,The book is on the table,How is the book on the table?,the book is on the table,how is the book on the table,50.0,41.67
common_voice_bsk_42042499.wav,Who is that girl?,Whose daughter is this?,who is that girl,whose daughter is this,100.0,100.0
common_voice_bsk_42042502.wav,"Hearing this, the bird was startled","After saying that, the bird’s heart sank",hearing this the bird was startled,after saying that the bird’s heart sank,100.0,55.88
common_voice_bsk_42042503.wav,My name is zeboon,My name is Zimon,my name is zeboon,my name is zimon,25.0,17.65
common_voice_bsk_42042505.wav,I felt really cold,I felt very cold,i felt really cold,i felt very cold,25.0,22.22
common_voice_bsk_42045006.wav,I have come from very far away,I came from so far away.,i have come from very far away,i came from so far away,42.86,33.33
common_voice_bsk_42045037.wav,My friends were all together,All of my friends were with me,my friends were all together,all of my friends were with me,80.0,60.71
common_voice_bsk_42045041.wav,I can see you,I can see you now.,i can see you,i can see you now,25.0,30.77
common_voice_bsk_42045070.wav,Who are you?,Who are you?,who are you,who are you,0.0,0.0
common_voice_bsk_42045095.wav,The child got sick,The ice melted,the child got sick,the ice melted,75.0,66.67
common_voice_bsk_42045107.wav,The whole area felt strange,The whole village became strange,the whole area felt strange,the whole village became strange,40.0,40.74
common_voice_bsk_42045121.wav,I have one rupee,I have one rupee,i have one rupee,i have one rupee,0.0,0.0
common_voice_bsk_42045122.wav,I drink alcohol every day,I drink alcohol everyday,i drink alcohol every day,i drink alcohol everyday,40.0,4.0
common_voice_bsk_42045138.wav,The day on which he was killed and the day on which it is celebrated is Thumashalin,"The day he (not here) saw the bride, he (not here) said, ‘The day he saw the bride, he (not here) will throw stones at her’s face’",the day on which he was killed and the day on which it is celebrated is thumashalin,the day he not here saw the bride he not here said ‘the day he saw the bride he not here will throw stones at her’s face’,135.29,90.36
common_voice_bsk_42045147.wav,My throat is hurting,My throat started hurting,my throat is hurting,my throat started hurting,25.0,35.0
common_voice_bsk_42045154.wav,I will make the boy warm,The boy will warm up.,i will make the boy warm,the boy will warm up,83.33,83.33
common_voice_bsk_42045155.wav,I looked at the sea,I saw the river.,i looked at the sea,i saw the river,60.0,63.16
common_voice_bsk_42045187.wav,What happened to you,What happened?,what happened to you,what happened,50.0,35.0
common_voice_bsk_42045200.wav,The car hit a tree,The car hit the tree,the car hit a tree,the car hit the tree,20.0,16.67
common_voice_bsk_42045218.wav,There is a sheep,What is the name of the shop?,there is a sheep,what is the name of the shop,150.0,118.75
common_voice_bsk_42045223.wav,He was diamond below his tummy,He was already gold after he died,he was diamond below his tummy,he was already gold after he died,83.33,70.0
common_voice_bsk_42045225.wav,Who is it?,Who is it?,who is it,who is it,0.0,0.0
common_voice_bsk_42045245.wav,We saw our friends when we were in Karachi,"In Karachi, we saw our friends.",we saw our friends when we were in karachi,in karachi we saw our friends,77.78,76.19
common_voice_bsk_42045257.wav,I put her to sleep,I put her to sleep,i put her to sleep,i put her to sleep,0.0,0.0
common_voice_bsk_42045267.wav,I am awake,I am awake.,i am awake,i am awake,0.0,0.0
common_voice_bsk_42045270.wav,Grandfather told grandmother that his son was going to be born on the day of Ashura and that his name should be Ashurjan,"Grandfather told grandmother that on the day of Ashura, my son will be born, name him Ashur Jan",grandfather told grandmother that his son was going to be born on the day of ashura and that his name should be ashurjan,grandfather told grandmother that on the day of ashura my son will be born name him ashur jan,65.22,45.83
common_voice_bsk_42045273.wav,The plane flew/flies,The aeroplane flew. It is flying.,the plane flewflies,the aeroplane flew it is flying,166.67,73.68
common_voice_bsk_42045274.wav,What do you like to eat?,What do you like to eat?,what do you like to eat,what do you like to eat,0.0,0.0
common_voice_bsk_42045284.wav,I am sick,I am ill,i am sick,i am ill,33.33,33.33
common_voice_bsk_42045297.wav,Hello! Who is this?,"Hello, who is this?",hello who is this,hello who is this,0.0,0.0
common_voice_bsk_42045302.wav,You are my sweet heart,You are a sweetheart,you are my sweet heart,you are a sweetheart,60.0,13.64
common_voice_bsk_42045305.wav,I will drink wine,I will drink alcohol.,i will drink wine,i will drink alcohol,25.0,41.18
common_voice_bsk_42045312.wav,Be successful,May you prosper.,be successful,may you prosper,150.0,92.31
common_voice_bsk_42045337.wav,The boy peed in his pants,The boy peed.,the boy peed in his pants,the boy peed,50.0,52.0
common_voice_bsk_42045364.wav,He really loved me,He made me very happy,he really loved me,he made me very happy,100.0,83.33
common_voice_bsk_42045374.wav,Jan is standing between ammie and marry,Jan is standing between Ammy and Mary,jan is standing between ammie and marry,jan is standing between ammy and mary,28.57,7.69
common_voice_bsk_42045376.wav,I am guarding the livestock,They are watching over the sheep.,i am guarding the livestock,they are watching over the sheep,100.0,81.48
common_voice_bsk_42045377.wav,Give that pearl to her,Give her that pearl,give that pearl to her,give her that pearl,60.0,50.0
common_voice_bsk_42045395.wav,The boy peed in his pants,The boy peed in his pants.,the boy peed in his pants,the boy peed in his pants,0.0,0.0
common_voice_bsk_42045431.wav,"In Hunza, almost everyone has planted cherry trees",Most people in Hunza have planted cherry trees.,in hunza almost everyone has planted cherry trees,most people in hunza have planted cherry trees,62.5,48.98
common_voice_bsk_42045433.wav,Nothing,Nothing,nothing,nothing,0.0,0.0
common_voice_bsk_42045531.wav,What do we call this in burushaski,What are you saying in Burushahski?,what do we call this in burushaski,what are you saying in burushahski,71.43,41.18
common_voice_bsk_42045532.wav,My home is big,my house is big.,my home is big,my house is big,25.0,14.29
common_voice_bsk_42045533.wav,How much is this?,How much is this for?,how much is this,how much is this for,25.0,25.0
common_voice_bsk_42045647.wav,he is infront/ ahead of me.,he is in front of me.,he is infront ahead of me,he is in front of me,33.33,28.0
common_voice_bsk_42045649.wav,when were you born?,when were you born?,when were you born,when were you born,0.0,0.0
common_voice_bsk_42045676.wav,Hunza is before Gulmit.,hunza is ahead of gulmit.,hunza is before gulmit,hunza is ahead of gulmit,50.0,31.82
common_voice_bsk_42045701.wav,How far is the city?,How far is it to the city?,how far is the city,how far is it to the city,40.0,31.58
common_voice_bsk_42045702.wav,it became like the sea.,It turned into a river.,it became like the sea,it turned into a river,80.0,72.73
common_voice_bsk_42045801.wav,the goat gave birth to twins.,The Goat gave birth to two kids.,the goat gave birth to twins,the goat gave birth to two kids,33.33,14.29
common_voice_bsk_42045805.wav,where will you be tomorrow?,where will you be tomorrow?,where will you be tomorrow,where will you be tomorrow,0.0,0.0
common_voice_bsk_42045818.wav,you leave me alone.,leave me alone.,you leave me alone,leave me alone,25.0,22.22
common_voice_bsk_42045820.wav,are you going home.,are you going home?,are you going home,are you going home,0.0,0.0
common_voice_bsk_42045827.wav,he saw that there was water flowing on the ditch.,he saw water running at the stream.,he saw that there was water flowing on the ditch,he saw water running at the stream,60.0,56.25
common_voice_bsk_42045828.wav,we got tired.,we are tired.,we got tired,we are tired,33.33,25.0
common_voice_bsk_42045832.wav,i brush my teeth twice a day.,I brush my teeth twice everyday.,i brush my teeth twice a day,i brush my teeth twice everyday,28.57,17.86
common_voice_bsk_42045845.wav,i just ate the potatoes.,i ate potatoes earlier.,i just ate the potatoes,i ate potatoes earlier,60.0,73.91
common_voice_bsk_42045847.wav,i like bananas.,i love bananas.,i like bananas,i love bananas,33.33,14.29
common_voice_bsk_42045858.wav,we are from Hunza.,We are from Hunza,we are from hunza,we are from hunza,0.0,0.0
